rosbagTimeStamp,Header,seq,stamp,secs,nsecs,frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675193350312372110,,0,,70150,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193351320522121,,0,,70151,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193352322623814,,0,,70152,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193353354913285,,0,,70153,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193354322355532,,0,,70154,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193355320820227,,0,,70155,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193356313496128,,0,,70156,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193357321128588,,0,,70157,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193358357177911,,0,,70158,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193359320238501,,0,,70159,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193360356116252,,0,,70160,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193361314217225,,0,,70161,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193362356511972,,0,,70162,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193363321610290,,0,,70163,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193364322629830,,0,,70164,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193365222927020,,0,,70165,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193366221595386,,0,,70166,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193367211810500,,0,,70167,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193368220616186,,0,,70168,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193369221495263,,0,,70169,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193370221623211,,0,,70170,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193371222198931,,0,,70171,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193372220841217,,0,,70172,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193373255700461,,0,,70173,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193374221832658,,0,,70174,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193375222011289,,0,,70175,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193376221912684,,0,,70176,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193377222601969,,0,,70177,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193378256263653,,0,,70178,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193379220683106,,0,,70179,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193380221370558,,0,,70180,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193381257453419,,0,,70181,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193382222188522,,0,,70182,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193383222017489,,0,,70183,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193384220360797,,0,,70184,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193385221524561,,0,,70185,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193386260094133,,0,,70186,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193387220899572,,0,,70187,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193388220537031,,0,,70188,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193389222177791,,0,,70189,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193390259344410,,0,,70190,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193391221654410,,0,,70191,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193392220530499,,0,,70192,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193393221602113,,0,,70193,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193394222129360,,0,,70194,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193395260085947,,0,,70195,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193396220892788,,0,,70196,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193397221903666,,0,,70197,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193398220853497,,0,,70198,0,"""GPS1_frame""",42.337215423583984,-71.09026336669922,26.5,1.0,327803.0,4689334.0,'',19,"""T"""
1675193399221062970,,0,,70199,0,"""GPS1_frame""",42.33721160888672,-71.09025573730469,26.600000381469727,1.0,327803.125,4689333.5,'',19,"""T"""
1675193400220825810,,0,,70200,0,"""GPS1_frame""",42.33721160888672,-71.09025573730469,26.600000381469727,1.0,327803.125,4689333.5,'',19,"""T"""
1675193401220778628,,0,,70201,0,"""GPS1_frame""",42.33721160888672,-71.09025573730469,26.600000381469727,1.0,327803.125,4689333.5,'',19,"""T"""
1675193402221171438,,0,,70202,0,"""GPS1_frame""",42.33721160888672,-71.09025573730469,26.600000381469727,1.0,327803.125,4689333.5,'',19,"""T"""
1675193403257084728,,0,,70203,0,"""GPS1_frame""",42.33721160888672,-71.09025573730469,26.600000381469727,1.0,327803.125,4689333.5,'',19,"""T"""
1675193404219639328,,0,,70204,0,"""GPS1_frame""",42.33720016479492,-71.09025573730469,26.700000762939453,1.0,327803.09375,4689332.5,'',19,"""T"""
1675193405216579604,,0,,70205,0,"""GPS1_frame""",42.337196350097656,-71.09025573730469,26.600000381469727,1.600000023841858,327803.21875,4689332.0,'',19,"""T"""
1675193406219855233,,0,,70206,0,"""GPS1_frame""",42.33719253540039,-71.09025573730469,26.600000381469727,1.600000023841858,327803.21875,4689331.5,'',19,"""T"""
1675193407217759678,,0,,70207,0,"""GPS1_frame""",42.33719253540039,-71.09025573730469,26.5,1.600000023841858,327803.34375,4689331.5,'',19,"""T"""
1675193408222228513,,0,,70208,0,"""GPS1_frame""",42.337188720703125,-71.09025573730469,26.600000381469727,1.0,327803.34375,4689331.0,'',19,"""T"""
1675193409257404605,,0,,70209,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193410221483714,,0,,70210,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193411258727767,,0,,70211,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193412221922568,,0,,70212,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193413251583547,,0,,70213,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193414213796714,,0,,70214,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193415219901323,,0,,70215,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193416219528371,,0,,70216,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.0,327803.34375,4689330.5,'',19,"""T"""
1675193417317720251,,0,,70217,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.100000023841858,327803.34375,4689330.5,'',19,"""T"""
1675193418320864618,,0,,70218,0,"""GPS1_frame""",42.33718490600586,-71.09025573730469,26.399999618530273,1.100000023841858,327803.34375,4689330.5,'',19,"""T"""
1675193419316307736,,0,,70219,0,"""GPS1_frame""",42.337188720703125,-71.09025573730469,26.399999618530273,1.7000000476837158,327803.46875,4689331.0,'',19,"""T"""
1675193420317562289,,0,,70220,0,"""GPS1_frame""",42.337188720703125,-71.09025573730469,26.200000762939453,1.600000023841858,327803.34375,4689331.0,'',19,"""T"""
1675193421308091863,,0,,70221,0,"""GPS1_frame""",42.33719253540039,-71.09025573730469,26.100000381469727,1.600000023841858,327803.0625,4689331.5,'',19,"""T"""
1675193422317544927,,0,,70222,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,26.0,1.600000023841858,327802.9375,4689331.5,'',19,"""T"""
1675193423317126338,,0,,70223,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.700000762939453,1.600000023841858,327802.96875,4689332.0,'',19,"""T"""
1675193424355617476,,0,,70224,0,"""GPS1_frame""",42.33720016479492,-71.09025573730469,25.5,1.600000023841858,327803.09375,4689332.0,'',19,"""T"""
1675193425320903862,,0,,70225,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.600000023841858,327802.96875,4689332.0,'',19,"""T"""
1675193426321322293,,0,,70226,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193427321779781,,0,,70227,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193428321466953,,0,,70228,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193429358421783,,0,,70229,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193430322135050,,0,,70230,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193431313783530,,0,,70231,0,"""GPS1_frame""",42.33720016479492,-71.09026336669922,25.600000381469727,1.0,327802.96875,4689332.0,'',19,"""T"""
1675193432321433444,,0,,70232,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.8125,4689332.0,'',19,"""T"""
1675193433322855471,,0,,70233,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689332.0,'',19,"""T"""
1675193434358499536,,0,,70234,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689332.0,'',19,"""T"""
1675193435324011452,,0,,70235,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689332.0,'',19,"""T"""
1675193436320373991,,0,,70236,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689332.0,'',19,"""T"""
1675193437358947802,,0,,70237,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193438320473018,,0,,70238,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193439311425563,,0,,70239,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193440319230299,,0,,70240,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193441359319227,,0,,70241,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193442322090585,,0,,70242,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
1675193443220209055,,0,,70243,0,"""GPS1_frame""",42.337196350097656,-71.09026336669922,25.5,1.0,327802.9375,4689331.5,'',19,"""T"""
